#PDF_File,Minimum_Capacity(mAh),Nomial_Voltage(V),Charge_Voltage(V),Charge_Current(mAh),Charge_End_Current(mA),Dicharge_Voltage(V),Discharge_Current,Cycle,Remaining_Capacity(mAh)
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,220,1960.576729
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,225,1956.118295
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,230,1951.428799
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,235,1948.648361
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,240,1945.007888
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,245,1939.655172
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,250,1936.551015
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,260,1930.033482
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,265,1924.356109
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,270,1920.498084
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,275,1917.150744
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,280,1912.32815
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,285,1907.914507
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,290,1904.815566
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,300,1899.018925
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,305,1895.168157
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,310,1890.838207
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,315,1888.279345
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,320,1885.095034
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,330,1874.88597
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,335,1872.331691
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,340,1869.702775
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,345,1865.844039
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,350,1860.447981
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,355,1856.224665
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,360,1851.699811
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,365,1848.126862
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,370,1844.781974
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,380,1836.951894
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,385,1832.778786
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,395,1826.474215
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,400,1821.626224
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,405,1814.468923
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,410,1811.172603
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,415,1807.572091
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,420,1802.485509
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,425,1797.087567
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,430,1793.316305
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,435,1786.978985
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,440,1781.331556
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,445,1777.751171
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,450,1771.450134
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,460,1766.016217
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,470,1759.814537
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,475,1755.784689
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,480,1751.992778
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,490,1746.606121
datasheet_44.pdf,2100,3.7,4.3,1470,42,2.75,2100,495,1739.603289
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,5,1612.003082
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,10,1607.12585
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,15,1600.289889
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,20,1594.614512
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,25,1587.999015
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,30,1583.137755
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,35,1577.138605
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,40,1573.446712
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,45,1567.182945
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,50,1561.376336
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,55,1553.891941
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,60,1547.130102
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,65,1539.04195
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,70,1531.81335
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,75,1524.57483
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,80,1516.666667
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,85,1509.91861
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,90,1502.062075
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,95,1494.964772
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,100,1487.964417
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,105,1481.287515
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,110,1475.334062
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,115,1467.972546
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,120,1462.364946
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,125,1455.383716
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,130,1450.144558
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,135,1442.757937
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,140,1437.35119
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,145,1430.139578
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,150,1424.585459
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,155,1417.612045
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,160,1411.763039
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,165,1404.50984
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,170,1398.389356
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,175,1392.84079
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,180,1386.443149
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,185,1379.534135
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,190,1373.522534
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,195,1366.811224
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,200,1361.394558
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,205,1355.940785
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,210,1352.083333
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,215,1346.68013
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,220,1341.738274
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,225,1337.372449
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,230,1331.529717
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,235,1327.798024
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,240,1322.321429
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,245,1317.895184
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,250,1313.307823
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,255,1307.748724
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,260,1303.873772
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,265,1298.380489
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,270,1293.114902
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,275,1289.198077
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,280,1283.023209
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,285,1279.556406
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,290,1274.454365
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,295,1269.537683
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,300,1265.306122
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,305,1259.881661
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,310,1255.805933
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,315,1250.625
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,320,1245.308957
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,325,1241.687925
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,330,1236.062152
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,335,1231.254475
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,340,1226.777984
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,345,1221.461846
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,350,1217.485678
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,355,1212.040043
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,360,1207.277121
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,365,1202.65377
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,370,1197.441893
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,375,1193.911117
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,380,1187.786024
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,385,1183.165503
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,390,1179.005102
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,395,1173.399142
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,400,1169.48825
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,405,1165.843659
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,410,1161.486678
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,415,1158.298915
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,420,1155.877551
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,425,1151.639562
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,430,1147.32797
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,440,1141.286515
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,445,1137.457483
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,450,1134.370094
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,455,1131.516125
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,460,1127.147109
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,465,1123.57568
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,470,1120.921638
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,475,1117.227891
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,480,1112.946429
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,480,1112.868481
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,490,1107.276949
datasheet_45.pdf,1620,3.7,4.2,1130,32,2.75,1620,495,1103.292411
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,5,1369.220945
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,10,1365.309115
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,15,1362.366965
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,20,1357.643018
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,30,1352.041697
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,35,1349.744572
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,40,1346.743295
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,45,1343.617665
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,50,1341.37458
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,60,1338.499942
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,65,1335.609973
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,70,1333.000167
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,85,1328.696237
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,100,1323.283524
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,105,1320.828012
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,110,1318.416347
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,120,1315.935324
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,130,1311.953077
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,135,1309.772317
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,150,1306.034483
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,165,1303.438878
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,170,1302.387268
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,180,1298.270057
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,195,1292.506077
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,210,1289.981552
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,215,1288.633461
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,225,1285.547041
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,240,1280.012771
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,250,1277.86292
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,260,1274.744572
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,265,1272.088703
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,270,1269.582801
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,280,1267.126437
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,290,1262.61488
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,295,1260.074384
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,300,1257.306404
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,305,1255.392366
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,315,1250.077664
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,320,1246.381439
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,330,1241.744207
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,335,1238.058748
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,340,1233.980711
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,345,1230.425386
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,350,1227.543636
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,355,1222.96722
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,360,1218.14754
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,365,1214.878672
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,370,1208.492976
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,375,1205.286246
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,380,1200
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,385,1194.976586
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,390,1191.234792
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,395,1185.105364
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,400,1181.353768
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,405,1176.395462
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,410,1171.858515
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,415,1166.507024
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,420,1158.912607
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,425,1155.059725
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,435,1144.600539
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,440,1139.430285
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,450,1132.112956
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,455,1129.345821
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,460,1125.957854
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,470,1121.401204
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,475,1119.774947
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,480,1116.475096
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,485,1110.066179
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,490,1106.668888
datasheet_46.pdf,1300,3.7,4.2,910,26,2.75,1300,495,1102.809706
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,5,2204.390355
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,10,2200.057904
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,20,2194.956103
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,25,2191.799363
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,30,2186.482661
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,35,2180.153445
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,40,2176.751592
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,45,2172.097011
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,50,2166.31281
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,55,2161.010009
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,60,2158.704883
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,65,2155.605096
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,70,2152.070064
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,75,2147.658979
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,80,2144.745223
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,85,2141.154968
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,90,2137.940023
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,95,2135.179709
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,100,2131.811748
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,105,2126.085698
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,110,2118.209067
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,115,2110.66879
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,120,2102.916527
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,125,2098.002316
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,130,2090.366242
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,135,2084.769577
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,140,2079.845314
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,145,2071.695207
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,150,2065.761168
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,155,2058.448857
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,160,2053.533515
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,165,2046.33758
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,170,2039.985846
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,175,2034.308049
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,180,2028.308563
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,185,2021.815287
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,190,2014.649682
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,195,2008.227176
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,200,2002.388535
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,205,1996.921444
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,210,1991.810737
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,215,1986.247829
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,220,1980.312681
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,225,1976.247346
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,230,1970.010616
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,235,1964.340509
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,240,1960.36292
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,245,1953.954352
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,250,1948.176028
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,255,1944.022538
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,260,1937.632696
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,265,1932.180081
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,270,1927.620151
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,275,1921.797594
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,280,1916.618413
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,285,1911.823248
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,290,1904.748118
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,295,1901.343118
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,300,1895.848077
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,305,1889.882411
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,310,1886.33023
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,315,1881.824386
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,320,1876.478617
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,325,1871.783439
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,330,1868.36518
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,335,1863.171065
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,340,1857.631517
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,345,1854.203822
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,350,1849.408553
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,355,1843.568959
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,360,1840.122036
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,365,1836.960368
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,370,1832.347589
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,375,1826.178344
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,380,1822.169714
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,385,1817.123959
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,395,1808.978442
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,400,1803.491389
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,405,1797.88444
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,410,1794.055202
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,415,1789.240218
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,420,1783.684468
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,425,1778.939352
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,430,1774.300748
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,435,1768.312102
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,440,1764.054279
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,445,1760.727456
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,450,1756.369427
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,455,1749.584603
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,460,1745.325663
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,465,1740.33212
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,470,1735.138004
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,475,1731.626654
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,480,1725.869672
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,485,1720.313922
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,490,1716.958599
datasheet_47.pdf,2150,3.6,4.2,1510,41,2.75,2150,495,1711.724463
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,5,2130.69286
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,10,2121.567385
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,15,2117.52506
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,20,2114.43177
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,25,2109.757624
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,30,2105.416873
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,35,2100.825453
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,45,2092.606675
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,60,2085.63874
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,65,2082.853986
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,70,2078.884136
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,75,2075.411914
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,80,2071.153803
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,85,2067.550192
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,90,2063.608999
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,95,2060.312632
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,100,2055.998149
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,110,2048.679763
datasheet_48.pdf,2050,3.6,4.2,1440,41,2.75,2050,120,2044.193977
